"","date","country","iso_code","median","lower_95_CrI","upper_95_CrI"
"1",2020-03-26,"Afghanistan","AFG",0.216466485355952,0.121719876135989,0.350994423247085
"2",2020-03-27,"Afghanistan","AFG",0.213742341347895,0.124506116962004,0.34228459377248
"3",2020-03-28,"Afghanistan","AFG",0.211358205074096,0.127095444027595,0.333369381430435
"4",2020-03-29,"Afghanistan","AFG",0.2093358541658,0.130173839434726,0.323815051645061
"5",2020-03-30,"Afghanistan","AFG",0.207696457155012,0.132745285414835,0.315474926564941
"6",2020-03-31,"Afghanistan","AFG",0.206460586747789,0.135423487324372,0.308519847992196
"7",2020-04-01,"Afghanistan","AFG",0.205648263942,0.138703356634074,0.3022392527547
"8",2020-04-02,"Afghanistan","AFG",0.205279032640617,0.141823327673561,0.29672176807255
"9",2020-04-03,"Afghanistan","AFG",0.205372063038802,0.14486158649888,0.291677721979895
"10",2020-04-04,"Afghanistan","AFG",0.205946280419582,0.14819411206825,0.287457612718778
"11",2020-04-05,"Afghanistan","AFG",0.207020514069931,0.151187637241476,0.283972479834358
"12",2020-04-06,"Afghanistan","AFG",0.208613658844573,0.154342559813503,0.281065380650675
"13",2020-04-07,"Afghanistan","AFG",0.210744839506513,0.157755717154593,0.280346450236858
"14",2020-04-08,"Afghanistan","AFG",0.213433565437059,0.161056824604752,0.280639427601997
"15",2020-04-09,"Afghanistan","AFG",0.216699860733629,0.164450635690026,0.282655438360537
"16",2020-04-10,"Afghanistan","AFG",0.22056435222418,0.168117322350173,0.285311019002038
"17",2020-04-11,"Afghanistan","AFG",0.225048295674344,0.171993981782036,0.2896775507541
"18",2020-04-12,"Afghanistan","AFG",0.230173518640523,0.176328152257362,0.295272831643709
"19",2020-04-13,"Afghanistan","AFG",0.235962257279255,0.180847789691025,0.301379438196377
"20",2020-04-14,"Afghanistan","AFG",0.242436864277927,0.186063520484771,0.308769008648232
"21",2020-04-15,"Afghanistan","AFG",0.249619366305228,0.19176485217243,0.317156009162872
"22",2020-04-16,"Afghanistan","AFG",0.257530852410287,0.198007591015278,0.326826097844253
"23",2020-04-17,"Afghanistan","AFG",0.266190680035517,0.204814026765289,0.337590748296978
"24",2020-04-18,"Afghanistan","AFG",0.275615493085639,0.21235237997663,0.349296613172512
"25",2020-04-19,"Afghanistan","AFG",0.285818057010623,0.220548583582097,0.361325454133208
"26",2020-04-20,"Afghanistan","AFG",0.296805929104029,0.229932219315334,0.373613632735827
"27",2020-04-21,"Afghanistan","AFG",0.308579997904854,0.239571157568054,0.386706284362258
"28",2020-04-22,"Afghanistan","AFG",0.321132943073866,0.250266551572378,0.401149200937911
"29",2020-04-23,"Afghanistan","AFG",0.33444768528797,0.261500081105042,0.41635035811973
"30",2020-04-24,"Afghanistan","AFG",0.348495912901234,0.273475366056428,0.432585979479632
"31",2020-04-25,"Afghanistan","AFG",0.363236786134035,0.285988659338092,0.448879584913057
"32",2020-04-26,"Afghanistan","AFG",0.37861592772172,0.299024924650192,0.46591470362167
"33",2020-04-27,"Afghanistan","AFG",0.394564808580993,0.313213548286404,0.483094154219272
"34",2020-04-28,"Afghanistan","AFG",0.411000625995733,0.327979127017247,0.500750546905464
"35",2020-04-29,"Afghanistan","AFG",0.427826749207277,0.343472645653345,0.519360856186774
"36",2020-04-30,"Afghanistan","AFG",0.444933774040215,0.359230684390495,0.537980760611409
"37",2020-05-01,"Afghanistan","AFG",0.462201187097749,0.375059840578862,0.556669151882774
"38",2020-05-02,"Afghanistan","AFG",0.479499595263266,0.391058932980853,0.576027096655872
"39",2020-05-03,"Afghanistan","AFG",0.496693432280988,0.407007966852125,0.598461173978143
"40",2020-05-04,"Afghanistan","AFG",0.513644015044679,0.422953996985175,0.621996722976359
"41",2020-05-05,"Afghanistan","AFG",0.530212790900599,0.438800056000839,0.639770122032978
"42",2020-05-06,"Afghanistan","AFG",0.546264596037316,0.454102452043273,0.655833240901242
"43",2020-05-07,"Afghanistan","AFG",0.561670736074918,0.468847759307574,0.67238371458712
"44",2020-05-08,"Afghanistan","AFG",0.576311705775037,0.482458201660854,0.688254574081162
"45",2020-05-09,"Afghanistan","AFG",0.590079387742939,0.494753724956552,0.701947918375453
